Date,AAPL,ABBV,ABT,ACN,AGN,AIG,ALL,AMGN,AMZN,AXP,BA,BAC,BIIB,BK,BLK,BMY,BRK-B,C,CAT,CELG,CHTR,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DHR,DIS,DUK,DWDP,EMR,EXC,F,FB,FDX,FOX,FOXA,GD,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KHC,KMI,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NEE,NKE,ORCL,OXY,PCLN,PEP,PFE,PG,PM,PYPL,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM
2011-01-05,42.772678000000006,,19.418678,40.98288,49.492020000000004,47.397221,27.541415999999998,49.295978999999996,187.419998,40.828308,56.555653,13.670064000000002,66.68,27.754419,160.219574,21.113834,80.910004,48.21516,77.469719,29.695,39.57,33.678856,9.752475,41.208416,39.788166,56.985641,17.160324,31.517113000000002,70.611076,23.554482,36.472935,38.975906,32.324837,45.969303000000004,31.537912,14.097712,,89.817024,13.572999,12.25792,59.815918,14.829896,17.731627,32.59898,302.567078,304.83984399999997,158.699173,36.052902,29.693031,46.291527,122.304588,16.648895,51.211765,37.254985999999995,,,25.895519,27.146576,56.534863,21.741501,22.200986999999998,60.44550699999999,18.162973,31.496128000000002,33.994965,72.82287600000001,17.904831,61.311935,28.747639000000003,26.109377,23.225672,41.671818,19.252501000000002,28.487890000000004,74.368057,433.60000599999995,54.697815000000006,14.026666,51.889396999999995,44.412987,,43.987583,39.51252,14.527104000000001,71.67600300000001,27.657915000000003,73.724182,20.766679999999997,48.190090000000005,27.467691,27.556738,33.84779,40.210281,59.510838,22.971258,67.11410500000001,15.454003,27.159639000000002,34.650776,26.872875,45.59708,60.600970999999994
2011-01-06,42.738106,,19.378448000000002,41.135677,50.685543,47.008404,27.230213,49.139565000000005,185.860001,40.547295,57.661956999999994,13.613499,67.260002,27.535465000000002,158.49226399999998,20.935593,80.370003,48.021137,76.666504,29.495001000000002,39.220001,33.478953999999995,9.761052000000001,41.099781,39.446545,56.71271899999999,17.309036,31.196521999999998,70.031929,23.569561,36.189991,38.910099,32.940018,45.856784999999995,31.508373,14.357760999999998,,89.080276,13.639048,12.224902,60.476668999999994,14.766245999999999,17.722178,33.309703999999996,304.767792,307.057068,157.06662,34.955414000000005,29.572746000000002,46.282996999999995,123.643654,16.513733,51.130871,37.071628999999994,,,25.707902999999998,27.271461,57.525337,21.256985,22.295523,60.08118399999999,18.013199,31.513388,33.965678999999994,72.377548,17.977970000000003,62.784199,29.140790999999997,26.082201,23.905846,41.488708,19.079388,28.607201,73.93881999999999,437.32000700000003,54.903172,14.080886999999999,51.801303999999995,43.820816,,44.528656,40.357440999999994,14.351970999999999,69.888191,27.505471999999997,71.548103,20.485575,44.911465,27.550503000000003,27.934796999999996,34.550129,40.032925,59.176131999999996,22.517319,67.04634899999999,15.685526000000001,26.464245000000002,34.754215,26.690247999999997,45.219971,60.990372
2011-01-07,43.044174,,19.458907999999997,41.203594,51.477962,47.57608,27.048678999999996,49.513214000000005,185.490005,40.211899,58.148056000000004,13.434375,67.379997,26.939907,157.18211399999998,20.903183,79.739998,47.924126,76.82222,29.58,39.18,33.317318,9.735319,41.108826,39.529015,56.71271899999999,17.325563,31.214329,70.418037,23.554482,36.00745,39.019771999999996,32.557860999999995,45.671946999999996,31.441914,14.397163,,89.128128,13.572999,12.117593,61.001906999999996,14.662823999999999,17.717457,33.378204,306.228271,308.528534,155.680298,35.165764,29.538383000000003,46.231922,123.036507,16.426275,50.637440000000005,36.371536,,,25.663035999999998,27.240246000000003,57.879082,21.133658999999998,22.292631,60.210724,17.967112,31.427073999999998,33.738655,72.453163,17.839006,63.671124,29.368824,25.538826,23.723364,41.576283000000004,19.026997,28.478716,73.731873,440.589996,54.533543,14.20481,51.649165999999994,42.833861999999996,,43.733963,41.293479999999995,14.720199,70.782097,27.643396000000003,72.748711,20.274742,45.009583,27.575342,27.909601000000002,34.622169,41.170551,58.898579000000005,22.346014,66.987053,15.640512,26.245113,34.547344,26.150623,45.320534,61.323002
2011-01-10,43.854801,,19.285926999999997,40.838581,52.289947999999995,44.628819,26.789343,49.043972,184.679993,40.302547,57.90501,13.575788000000001,66.900002,26.887358000000003,159.526993,20.854574,79.650002,47.633083,76.54355600000001,28.219998999999998,39.150002,33.130177,9.743897,41.253677,39.393528,56.57625600000001,17.176842,31.330112,69.81572,23.257978,36.053082,38.559166,33.089157,45.953224,31.183462,14.428684,,89.99884,13.498694,12.068066,60.298781999999996,14.726473,17.320581,33.018562,305.12048300000004,307.412415,154.832047,34.909679,29.546968,45.891346,122.79531100000001,16.450134,50.281521000000005,36.171496999999995,,,25.720137,26.920227,57.847621999999994,21.415557999999997,22.206772,59.554935,17.978635999999998,31.504753000000004,33.27729,73.226173,17.729294,63.298615000000005,29.250875,25.402983,23.408154999999997,42.13361,19.172775,28.487890000000004,73.425262,440.55999800000006,54.254268999999994,14.142848,51.53706,42.902195,,43.70015,41.119521999999996,14.715709,70.01840200000001,27.411098,73.191422,19.916332,45.148571000000004,27.558777000000003,28.044022,34.622169,42.113521999999996,58.8904,22.483052999999998,66.461845,15.393982000000001,26.237803000000003,35.297245000000004,25.901573000000003,45.027221999999995,60.949802000000005
2011-01-11,43.751068,,19.245695,41.398834,51.614917999999996,45.911926,26.910364,48.826733000000004,184.33999599999999,40.828308,57.796046999999994,13.849188,68.300003,26.878603000000002,161.404556,20.749249,79.400002,47.924126,77.00251800000001,29.0,39.040001000000004,33.266284999999996,9.692432,41.824005,40.153358000000004,57.049862,17.251198000000002,31.463694,70.912262,23.459,35.961811,38.690762,33.079838,46.572047999999995,31.006252000000003,14.405045000000001,,89.281212,13.341828,11.894722,60.358074,14.821939000000002,17.561543,33.181255,306.014679,308.313324,154.467209,36.016319,29.950777000000002,45.976504999999996,122.49588,16.736355,50.370514,36.338192,,,25.569223,27.248046999999996,57.894791000000005,21.486036,22.129602,59.830212,18.024717000000003,31.522016999999998,33.584862,73.72189300000001,17.60495,64.31854200000001,29.054295,25.321478,23.31691,42.006221999999994,19.138609,28.441997999999998,74.29142,431.209991,54.484253,14.111864,51.280815000000004,42.530182,,44.021415999999995,40.771614,14.486689000000002,71.38961,27.469170000000002,73.21392800000001,19.614152999999998,45.124031,27.716115999999996,28.144838,35.189448999999996,42.161095,58.572037,22.31175,66.851501,15.40899,25.828756,35.193821,26.067604,45.49651,61.404099
2011-01-12,44.107085999999995,,19.318781,42.349552,50.949688,45.414238,26.633745,49.400246,184.080002,40.792049,58.793411,14.13202,67.400002,27.728142,161.755051,21.024712,80.739998,49.282291,76.625519,28.955,39.869999,33.351357,9.662413,42.702133,40.45966,57.387001,17.449492000000003,31.000587,71.391006,23.670071,35.751877,38.844291999999996,33.415386,46.780991,31.441914,14.743893,,90.89825400000001,13.341828,11.85345,60.63929399999999,14.853763,17.868645,33.069935,306.44189500000005,308.743744,156.574066,36.482758000000004,29.925005,46.589508,124.009621,16.935122,50.556549,37.263329,,,25.711983,27.341702,58.358566,21.530079,22.460485000000002,59.587326000000004,18.145685,31.677389,34.112152,74.494934,17.597637,66.447121,29.211561,26.000698,23.681883,42.698895,19.072554,28.396112,74.73599200000001,434.23999000000003,54.812828,14.228045000000002,52.025513000000004,42.962921,,44.24968,40.879307,14.459744,73.290176,27.643396000000003,73.318977,19.705503,45.336628000000005,27.898297999999997,28.279259000000003,34.991347999999995,42.424960999999996,58.735291000000004,22.859913,67.28353100000001,15.565478,25.909102999999998,35.512745,26.574009000000004,45.965809,62.126137
2011-01-13,44.268444,,19.233508999999998,42.332565,51.174683,44.473289,26.521368,48.939701,185.529999,40.846436,58.525211,13.924610999999999,67.519997,27.710621000000003,163.398956,20.984203,80.760002,48.894245,77.158264,28.625,40.02,33.308815,9.666702,42.267593,39.617352000000004,57.47531899999999,17.416443,31.045123999999998,71.18253299999999,23.564536999999998,35.834026,39.041698,33.228970000000004,46.612221000000005,31.28685,14.720254,,91.50106,13.184963,11.663597,61.167621999999994,14.798073,18.010379999999998,32.770237,306.35247799999996,308.653656,156.48289499999998,35.879135,30.303046999999996,46.478832000000004,123.77676399999999,16.927176,50.888195,37.046619,,,25.858809,27.240246000000003,58.044151,21.626978,22.526079,58.834377,18.111124,32.169376,33.416428,73.973984,17.641525,66.322975,27.277227000000003,25.629391000000002,23.383274,42.802387,18.806038,28.616377000000004,73.908165,439.51000999999997,54.96068199999999,14.111864,52.43391,42.894608000000005,,43.852321999999994,41.020123,14.554049,73.420349,27.788586,73.64915500000001,19.733622,45.31208,27.823763,28.128034999999997,35.657669,42.83157,58.980208999999995,22.911304,67.34281899999999,15.250352,26.150152,35.891991,26.474386,45.915535,62.231593999999994
2011-01-14,44.62701,,19.03862,42.442921000000005,50.744240000000005,41.992615,26.547295000000002,49.096119,188.75,41.925159,58.726349,14.377137,66.57,28.349961999999998,166.111008,20.935593,81.650002,49.767361,77.051727,28.725,40.93,33.308815,9.743897,43.79752,39.888302,58.205803,17.523849,31.241047,71.684448,23.695202,35.861404,39.304893,33.489948,46.740809999999996,31.656060999999998,14.696609,,91.692413,13.160195000000002,11.696614,61.508499,14.973103,18.057631,32.7103,310.073273,312.402405,159.611252,36.574215,30.835728000000003,46.844952,124.75821699999999,16.76021,50.597004,37.430004,,,25.74869,27.248046999999996,58.562962,22.122522,22.854067,59.959736,18.053520000000002,32.108955,34.141445000000004,74.024384,17.67078,65.923859,26.915527,26.245217999999998,23.474516,43.112907,19.149998,28.726692,74.598038,437.98999000000003,54.853878,14.20481,52.473949,43.023666,,43.996047999999995,41.633102,14.684270999999999,75.425117,27.948290000000004,74.241943,19.979585999999998,45.025932,27.434563,28.598515000000003,36.711205,42.675841999999996,59.167972999999996,23.442332999999998,66.987053,15.246065,25.9018,35.719615999999995,27.188346999999997,45.932278000000004,63.14830799999999
2011-01-18,43.624294,,19.164492000000003,42.740025,52.231251,41.347176,26.737474,49.782593,191.25,42.033939000000004,60.737804000000004,14.141448,67.010002,28.043428000000002,163.991425,20.870775,81.82,46.565956,79.242142,28.445,40.990002000000004,33.347103000000004,9.769630000000001,43.462563,40.106239,58.278045999999996,17.53211,31.294477,72.086037,23.830887,35.952678999999996,39.5023,33.545876,46.692589,31.692992999999998,14.736015,,91.663712,13.325317000000002,11.861705,61.977160999999995,14.798073,18.284412,32.56472,317.748352,320.135132,159.31938200000002,36.619953,30.947421999999996,46.623566,125.298767,16.76021,50.232986,37.296661,,,25.891439000000002,27.154387,60.166568999999996,22.131372,22.923527,60.461693000000004,17.886467,32.549145,34.229328,74.058014,17.612267000000003,66.189926,26.632452,26.036924,23.773127,43.232327000000005,19.14772,28.984084999999997,75.540848,440.910004,54.681404,14.23579,52.449923999999996,42.682026,,44.833023,42.146671000000005,14.81899,75.294945,27.8757,74.879745,19.909306,44.66618,27.177858,29.279028000000004,36.810249,42.459557000000004,59.60878,23.39094,67.402107,15.265359,25.098305,36.176445,26.972503999999997,46.208843,63.854110999999996
2011-01-19,43.392506,,19.217274,42.612694,51.301857,39.675247,26.434914000000003,49.513214000000005,186.869995,41.009609000000005,60.117599,13.547504,66.239998,27.570497999999997,159.852432,20.749249,80.91999799999999,46.177902,78.67395,28.16,41.5,33.602309999999996,9.906866,42.83791,39.917759000000004,57.85260400000001,17.201629999999998,30.834206,71.792564,23.634892999999998,35.678856,39.48037,32.781563,46.539902000000005,31.619137,14.105594,,90.266716,13.226246,11.746141,61.926044,14.583263,18.024557,32.025257,313.833801,316.191193,151.84960900000002,35.888283,30.612345,46.265984,129.49066200000001,16.704552,50.605087,36.429871,,,25.866970000000002,27.045107,61.046963,21.591583,22.70455,61.004116,17.961353,32.272953,33.387142,73.906769,17.546438000000002,63.138968999999996,26.663902,25.131292000000002,23.615528,43.041252,19.056601999999998,29.048429,75.326225,432.02999900000003,54.13105,14.18932,52.717746999999996,42.962921,,44.080589,42.42004,14.823483,74.86101500000001,27.911989000000002,74.084373,19.909306,44.584419,26.830063,28.699334999999998,36.522118,42.087578,58.923065,22.714306,67.690125,14.817325,25.273611,35.581699,26.407976,46.116653,63.472813
2011-01-20,42.603642,,19.473066,43.410622,51.722534,40.481503000000004,27.057321999999996,49.799965,181.96000700000002,41.0368,59.606377,13.707776,68.779999,27.701866,159.276657,20.92749,80.730003,46.565956,77.084648,28.315001000000002,41.099998,33.598048999999996,9.975487,42.774551,39.587906,58.085381000000005,17.160324,31.558146,71.591812,23.247932000000002,35.751877,39.590034,31.961321,46.194324,32.010498,14.011033,,89.472595,13.498694,12.101085000000001,62.590720999999995,14.662823999999999,18.034006,31.836882,311.359894,313.6987,151.119934,35.723659999999995,31.351236,46.470314,129.582184,16.656852999999998,50.847759,37.296661,,,25.667116,27.123159,62.351852,22.387991,22.679466,60.850322999999996,17.990154,32.877151,33.328552,73.973984,17.583006,61.790874,26.773991,26.281443,23.515991,43.192516,18.922213,29.701101,73.900482,424.22000099999997,54.13105,14.127357,53.080760999999995,42.887001,,43.395782000000004,43.380936,14.899825,74.010513,27.8757,74.121872,19.839031,45.418381,26.805218,28.489292,36.296997,41.114323,59.314918999999996,22.868481,67.38517,15.153885,25.280914000000003,35.866138,26.474386,46.921169,63.075298
2011-01-21,41.840389,,19.456825,43.325737,52.91605,40.312752,27.100540000000002,49.504528,177.419998,41.69854,60.07571,13.434375,66.769997,27.982126,161.112503,21.113834,80.449997,47.439071999999996,76.37648,28.014999,41.130001,33.829291999999995,10.091281,44.512684,39.852962,58.414497,17.127270000000003,31.647503000000004,72.41806,23.268034,36.272137,39.831306,32.147751,46.24255,31.907120000000003,14.145,,89.309914,13.961038,12.645882,62.181702,15.705053,18.043457,31.888252,303.938171,306.221222,151.585098,35.842556,31.368418,46.393696000000006,129.332657,16.553492000000002,50.685986,37.746716,,,25.601854,27.130968,62.273258,22.131372,22.528013,60.728867,18.059279999999998,33.239662,33.841187,75.024261,17.619581,62.18111,26.656044,27.178022,23.242262,43.327873,18.746810999999997,29.884953000000003,75.09626800000001,425.60000599999995,54.106407,14.220298999999999,53.169502,43.046440000000004,,43.31971,43.198692,14.908805,72.44837199999999,27.766797999999998,74.684647,19.909306,45.565556,27.153013,28.489292,36.387043,40.880736999999996,59.502651,23.091166,67.93576,15.038125,25.529268,35.935093,26.989105,46.703274,64.073135
2011-01-24,43.2145,,19.558334,43.69075,53.375854000000004,39.328377,27.040031,49.782593,176.850006,41.508167,60.95573,13.123263,67.139999,27.710621000000003,161.53804,21.065226000000003,82.940002,47.148029,77.875168,28.315001000000002,41.290001000000004,34.188992,10.121303999999999,43.87899,40.112137,58.294109,17.490803,31.272146000000003,72.665176,23.805765,36.454678,39.853237,32.613789000000004,46.628296,32.047421,14.129237,,90.295456,14.340816,13.017335000000001,61.985703,15.943729999999999,18.100151,32.23077,303.565613,305.845856,151.6763,36.171806,31.488705,47.142941,132.767624,16.887417000000003,50.330059000000006,37.521694000000004,,,25.797629999999998,27.146576,61.337837,22.184465,23.055689,61.02841899999999,18.105366,32.436939,33.738655,75.889709,17.860947,63.076896999999995,26.577408000000002,26.942559999999997,23.540869,43.104946000000005,18.828820999999998,29.783834000000002,74.490707,423.799988,54.361042000000005,14.290009,53.709988,43.350117,,43.531055,42.925343,15.039029000000001,73.116623,27.8757,74.849739,20.014720999999998,45.622787,27.119892,29.111008,35.846775,40.746643,59.763893,22.98839,69.053917,15.389691000000001,25.741098,35.762710999999996,27.146843,46.971436,63.756752
2011-01-25,43.720352,,19.473066,43.902958,53.375854000000004,38.775238,27.480906,49.669632,176.699997,40.610741,60.545048,12.849859,66.839996,27.736893,165.23474099999999,21.089535,83.25,46.759983,77.726959,28.035,41.66,34.308887,10.009797,43.643627,39.746941,58.165668000000004,17.796501,31.42407,72.649734,23.710281,36.381664,39.765499,32.88409,46.756882,31.899727000000002,14.097712,,89.931854,14.283024,12.918277999999999,63.204273,15.895992999999999,18.029282000000002,32.88155,307.95205699999997,310.26525899999996,147.736206,36.766277,31.926876,47.151451,134.27304099999998,17.13389,49.407906,37.396671000000005,,,25.679348,27.10755,62.155327,22.618071,23.300714000000003,61.109379000000004,17.961353,32.920311,33.965678999999994,74.36048100000001,17.765863,64.01700600000001,26.231440000000003,26.571251,23.598934,43.447296,18.878929,29.682713,74.467712,428.85998499999994,54.024269,14.305499,53.806801,43.676571,,43.556422999999995,43.339504,15.110882,72.24876400000001,27.919249,75.45755,20.211496,45.74543,26.929434000000004,28.548103,36.576134,40.236221,59.453674,22.919868,69.231796,15.344676000000002,26.142849,35.547215,27.146843,47.985455,63.829777
2011-01-26,44.034092,,18.981775,44.437744,54.67698299999999,39.009621,27.385817,49.078742999999996,175.389999,40.302547,58.68444399999999,12.774436999999999,67.5,27.771927,166.862045,21.008511,83.07,46.662956,78.846855,28.094998999999998,42.259997999999996,34.257507000000004,10.001218,43.706982,40.789501,58.294109,17.697353,31.817318,73.082161,23.770582,35.99831,39.699696,32.912056,47.480179,31.774209999999997,14.475966,,90.238045,14.225229999999998,12.827478,63.604778,15.848266,18.737982000000002,32.444846999999996,306.258087,308.558563,147.125107,39.692959,32.150261,47.483498,133.94035300000002,17.292912,49.019634,37.48835,,,25.679348,27.279268,61.620810999999996,22.874689,23.169516,60.858398,17.874943,32.695892,34.0975,75.25954399999999,17.751238,65.223198,26.105631,26.272394,23.872667,43.160671,19.134054000000003,29.930918,74.306747,422.700012,54.098198,14.220298999999999,53.330849,43.562678999999996,,43.843876,42.743095000000004,14.850425,75.893761,27.701475,75.570107,20.19042,45.451084,26.747252000000003,28.833759000000004,36.242973,40.712036,59.486323999999996,22.782825,68.960724,15.220343,26.588423,35.590321,26.939290999999997,48.035740000000004,64.624809
2011-01-27,43.952141,,18.831545000000002,44.446239,53.542164,39.347118,27.567346999999998,49.078742999999996,184.449997,40.375069,59.137016,12.887572,67.089996,27.771927,168.33902,21.348799,83.029999,46.856991,79.57151,27.424999,42.119999,33.139854,9.996929,43.81562,40.871959999999994,58.695477000000004,17.713882,31.915622999999997,73.167107,23.443928,36.016566999999995,39.940979,33.154396000000006,47.00602,31.390232,14.806931,,90.285889,14.076621,12.868751,64.934151,16.134678,18.397802,33.112747,306.402161,308.70370499999996,149.605927,39.482601,32.631397,47.611221,133.965347,17.292912,49.084351,37.588364,,,25.573309,27.685140999999998,62.178925,23.219797,23.066298,60.194527,17.592684,32.790844,34.536910999999996,74.940269,17.495243,65.347382,26.144939,27.079796,23.947323,43.319912,18.853877999999998,30.261839000000002,74.32974200000001,437.14001500000006,53.85176800000001,14.313246,51.773918,43.266609,,46.413967,42.362053,14.832464000000002,74.618027,27.701475,76.05032299999999,19.768757,44.8297,26.755529,29.204822999999998,38.079876,41.239758,59.518997,23.091166,69.96028100000001,15.134592000000001,26.654165000000003,35.400681,26.980803,48.245243,64.803276
2011-01-28,43.041607,,18.470179,43.733191999999995,52.377998,37.74398,26.927653999999997,48.044682,171.139999,39.758659,58.022346,12.821578,65.08000200000001,27.121979,162.122208,20.895088,81.559998,45.789856,78.78922299999999,25.59,42.040001000000004,32.968559,9.79536,43.670788,41.561111,57.7402,17.292517,31.102325,72.101448,23.142397,35.459801,39.392628,32.679031,45.776421,30.947182,12.821121,,86.57341,13.787657999999999,12.447773,63.170177,16.071023999999998,18.052904,31.340231,298.55319199999997,300.79580699999997,147.54466200000002,40.13195,31.531664000000003,47.100367999999996,132.418365,17.062338,48.542381,37.121639,,,25.373449,27.138765000000003,61.47144300000001,22.343748,22.65727,59.328236,17.586918,32.842617,33.321232,73.469849,17.40016,63.44939399999999,26.003404999999997,26.344966999999997,23.018297,43.017361,18.55547,29.416132,71.907524,425.30999800000006,52.898937,14.057648,51.790043,42.970512,,45.433273,40.986984,14.248685,75.21682,27.418353999999997,75.014824,19.318985,44.437252,26.266958000000002,28.901220000000002,36.855278000000006,40.461166,57.739380000000004,22.95413,68.97766899999999,14.89021,26.025976,34.788696,26.432888000000002,47.516166999999996,64.081276
2011-01-31,43.453972,,18.336187,43.69075,53.33671999999999,37.828365000000005,26.919012,47.862194,169.639999,39.32354,58.231865,12.944136,65.470001,27.42939,165.243195,20.400864000000002,81.75,46.759983,79.88443000000001,25.764999,42.0,32.874359000000005,9.756764,43.598358000000005,42.091228,57.667976,17.474281,30.566084000000004,73.306107,23.147420999999998,35.478046,39.217159,33.070510999999996,47.319447,31.390232,12.568951,,86.420326,13.688585,12.398245,64.25241899999999,16.023289000000002,18.133226,31.24604,298.240234,300.48046899999997,149.231949,41.156284,31.59181,47.687843,134.738846,17.062338,48.348251,37.455009000000004,,,25.634483,27.138765000000003,62.57196,21.945545000000003,22.815485,59.64399,17.609962,33.075676,33.518966999999996,73.873154,17.195366,65.081284,26.082035,26.671553000000003,23.001704999999998,42.563549,18.787823,29.443704999999998,74.107452,428.51998899999995,52.825005000000004,14.111864,50.926876,43.456406,,45.762993,41.409439,14.158875,77.23024699999999,27.309469,76.125366,19.340073,44.8297,26.043373000000003,28.597620000000003,36.963326,40.932644,58.465912,23.125427,68.867561,14.973814,26.018670999999998,34.857651000000004,26.914381,46.988205,65.452286
2011-02-01,44.185204,,18.364618,44.454716,53.776951000000004,38.493984000000005,27.316656,48.409637,172.110001,39.522953,58.910736,13.49094,65.489998,28.184731,167.92181399999998,20.473778,83.349998,47.536079,80.707901,26.120001000000002,41.639998999999996,32.848667,10.035528,45.137341,42.238483,58.141575,17.738663,31.236387,74.302261,23.916315,36.399921,39.590034,33.890751,48.026665,31.486221,12.521671000000001,,88.687973,14.109646,12.868751,64.789276,16.548384,18.189919,31.211782,303.545715,305.825836,150.79158,41.622719000000004,31.780821000000003,48.479668,136.036301,17.078235999999997,49.043907,38.280121,,,25.716059,27.482201,63.350201,22.122522,22.973688,59.482079000000006,17.667566,33.291462,34.39043,73.763924,17.246563000000002,67.449333,26.734669,27.143296999999997,23.217369,43.415455,19.031548,30.556002000000003,75.832138,437.92999299999997,53.432854000000006,14.886393,50.757469,43.820816,,46.566146999999994,41.831905,14.482195,77.79435699999999,27.541758,76.890739,19.586029,44.674351,26.755529,29.516861,37.881786,41.278690000000005,60.890427,23.690714,69.316513,15.156028,26.493465000000004,36.400555,27.761173,47.206084999999995,68.072662
2011-02-02,44.094288,,18.567623,44.616005,53.737823,38.597115,26.910364,48.340121999999994,173.529999,39.631737,59.505791,13.424947,66.150002,27.965155,164.926041,20.481876,82.449997,47.051006,81.59723699999999,26.584999,41.619999,32.566047999999995,9.893999,44.775223,42.474087,56.873272,17.862597,30.968269,74.503029,23.961554,36.956696,39.392628,34.15173,48.098999,31.397609999999997,12.135542,,86.87957800000001,14.456401000000001,13.207184,64.83189399999999,16.476776,18.643488,30.552444,304.02261400000003,306.306305,150.536179,42.628757,31.411371000000003,48.879829,135.820084,17.141845999999997,49.035804999999996,37.88007,,,25.638563,27.646114,63.727512,21.467701,23.093307,59.619701,17.6042,33.067039,33.819218,73.730301,17.319708,66.908333,26.593135999999998,26.907425,23.175895999999998,43.678188,19.113552,30.464075,75.625153,437.19000199999994,53.104279000000005,14.839432,50.652611,43.790455,,45.644634,41.508858000000004,14.459744,77.30836500000001,27.309469,77.19091,19.445482000000002,43.709571999999994,29.065901,29.618060999999997,37.773731,40.733672999999996,60.441452000000005,23.459459,69.596039,15.454003,26.413118,36.176445,27.204119,46.812218,67.667038
2011-02-03,43.981586,,18.677254,44.802753,54.579163,38.043995,26.988166999999997,48.183704,173.71000700000002,39.459503000000005,59.48904399999999,13.604071,65.58000200000001,27.631401,164.241776,20.660126,83.019997,46.662956,81.4655,24.75,42.0,32.51466,9.954041,44.40406,42.426968,59.42593000000001,18.1022,29.422077,75.143974,23.845966,36.965816,39.677765,34.244953,48.412434000000005,31.855434000000002,12.41923,,87.511101,15.100376,13.999618,64.47399899999999,16.508602,18.298586,30.877836,303.103607,305.38037099999997,150.162277,42.784233,31.531664000000003,48.675484000000004,136.011383,17.294989,49.181408000000005,37.888401,,,25.520283,27.810017,63.452377,21.680073,23.672112,59.773520999999995,17.70789,33.377773,34.075539,73.898354,17.590324,66.367325,25.869732,27.043505,22.935343,43.781704,19.088491,30.326190999999998,75.25724,435.98999000000003,52.718219999999995,15.003792,50.741341,44.040974,,46.481598,41.343174,14.531591,77.612122,27.621767,78.564087,19.670364000000003,44.200138,29.836021000000002,29.508425,38.755219,40.487106,60.645527,23.527979000000002,69.646873,15.355393,26.57382,36.469516999999996,27.229055,46.862499,67.69136
2011-02-04,44.373455,,18.725977,44.607517,54.217186,37.500233,27.100540000000002,47.966469000000004,175.929993,39.722393,59.824272,13.472083,65.93,27.227381,162.18061799999998,20.822163,83.16999799999999,46.759983,82.008972,25.645,41.990002000000004,32.647388,9.979776,44.141533,42.21492,59.506214,18.217861,29.198643,74.98954,24.112323999999997,37.15749,39.5023,34.496609,48.693714,31.567448,12.387707,,87.779015,15.174679999999999,13.933582000000001,64.43989599999999,16.357439000000003,18.326935,31.331665,303.51592999999997,305.79580699999997,150.335556,41.997704,31.617579,48.632915000000004,136.402298,17.383188,49.213768,37.163315000000004,,,25.516205,27.731968,63.444515,21.865904,23.850582,59.95166,17.967112,33.86977,34.66872,74.18402900000001,17.553760999999998,66.216537,25.861866,27.079796,23.034887,43.582648999999996,19.530401,29.986065000000004,74.74365999999999,433.42999299999997,52.438933999999996,15.105535999999999,51.314095,44.542057,,46.692951,41.583397,14.63039,77.525307,27.438057,77.641136,19.656311,44.371840999999996,29.744934000000004,29.887928000000002,38.25996,40.76828,60.686333,23.485157,69.90097800000001,15.627645000000001,26.522684,36.521229,27.237372999999998,46.954693,67.561539
2011-02-07,45.062424,,18.551384,44.709365999999996,54.569373999999996,39.543995,27.558702,47.688404,176.429993,40.62888,60.285233,13.830333,65.25,27.965155,163.55748,20.92749,84.099998,47.536079,82.73365,25.475,41.990002000000004,32.664536,10.09557,44.838589,42.580116,59.602551,18.20134,29.431025,75.414261,24.639999,37.36742,39.809368,35.065186,48.902649,31.929271999999997,12.695036,,87.511101,14.926997,13.6942,65.138649,16.604078,18.133226,31.425853999999998,305.160217,307.452454,152.433304,42.235496999999995,31.44574,48.641434000000004,137.08428999999998,17.391205,49.238037,37.921745,,,25.499889000000003,27.942707000000002,64.081238,21.786261,24.114895,59.465885,17.782778,34.128719,35.613440999999995,74.604164,17.597637,67.00589000000001,25.948355,27.596897,23.391560000000002,43.940926,19.703516,30.317004999999998,74.76666999999999,437.200012,52.307514000000005,14.902049,52.072388000000004,44.792590999999994,,46.557693,42.370342,14.585299,77.959244,27.533587,78.811722,19.649283999999998,44.80518,29.902269,29.736124,37.647671,40.923988,60.612868999999996,23.9391,70.866661,15.848448000000001,26.310854,36.469516999999996,27.702971999999995,46.988205,68.08886700000001
